"y","N","E","avg_ew","sd_ew","med_ew","max_ew","avg_ew_scaled","sd_ew_scaled","med_ew_scaled","deg_max","deg_min","strength_mean","assort","ed","ld","mean_deg","nc","nc_weighted","m","m_weighted","beta_eff","state"
2013,10,28,237739.616681543,416816.236514847,22702.8049828085,1729424.46388525,0.0357142857142857,0.0626159592962794,0.00341051472610826,0.888888888888889,0.111111111111111,0.2,-0.0153657037492316,0.622222222222222,2.8,5.6,0.333333333333333,0.438623112944515,-0.112882653061224,-0.235824663895081,968521.374671521,"W"
2014,9,33,216826.813999141,501965.24033591,35427.1959400696,2234498.06939582,0.0303030303030303,0.0701530756663113,0.00495119294667851,1,0.75,0.222222222222222,-0.296072507552856,0.916666666666667,3.66666666666667,7.33333333333333,0.107142857142857,0.419106165001504,-0.0426997245179062,0.0822748929110746,1378902.19507487,"C"
2014,6,15,1009243.73467607,1154149.80968389,866040.729875395,3954589.87351229,0.0666666666666667,0.0762385913352123,0.0572072401092393,1,1,0.333333333333333,NA,1,2.5,5,0,0.213997537966741,-0.0888888888888888,0.0768020255466812,2329105.06987762,"O"
2014,9,23,249822.594253628,500600.112457459,19182.7428668862,1935394.14008823,0.0434782608695652,0.0871227134030253,0.00333849826935003,0.875,0.25,0.222222222222222,-0.185821697099893,0.638888888888889,2.55555555555556,5.11111111111111,0.303571428571429,0.486755061177383,-0.121928166351607,-0.271948983604185,1252936.31717816,"W"
2015,11,47,100169.934211424,213368.819873962,21140.0033910553,1151684.19382066,0.0212765957446809,0.0453206060353005,0.00449024260356727,1,0.4,0.181818181818182,-0.264683053040102,0.854545454545454,4.27272727272727,8.54545454545454,0.177777777777778,0.286555671014088,-0.00633770937075612,0.105059933314523,554660.13282049,"C"
2015,5,10,1146678.27643551,1562640.50471113,505062.41101038,4658180.52239816,0.1,0.136275408440514,0.0440456945413133,1,1,0.4,NA,1,2,4,0,0.473237329096814,-0.12,0.0516103756045171,3276173.00668751,"O"
2015,8,19,186682.859800311,307328.247838325,33876.7113848167,984983.290243259,0.0526315789473684,0.0866451850810586,0.00955087580956497,0.857142857142857,0.142857142857143,0.25,-0.0744047619047681,0.678571428571429,2.375,4.75,0.238095238095238,0.495594494522499,-0.138504155124654,-0.265032421087185,692624.605177505,"W"
2016,10,34,129036.344403088,278301.639923157,22683.6157969291,1324668.53714207,0.0294117647058823,0.0634343943060836,0.00517036633038673,1,0.222222222222222,0.2,-0.328124999999999,0.755555555555556,3.4,6.8,0.305555555555556,0.244510200205516,-0.0519031141868511,0.356554328827249,729268.807142206,"C"
2016,7,16,931041.723579049,1397964.94949197,233529.850298193,4393807.16071845,0.0625,0.0938441394520703,0.0156766504378875,1,0.166666666666667,0.285714285714286,-0.371428571428571,0.761904761904762,2.28571428571429,4.57142857142857,0.333333333333333,0.383930441026669,0,0,3030094.80628674,"O"
2016,8,19,295334.269484783,444846.244517108,30914.1037780465,1386454.51193981,0.0526315789473684,0.0792761377763134,0.00550920858734015,0.857142857142857,0.142857142857143,0.25,-0.311904761904764,0.678571428571429,2.375,4.75,0.238095238095238,0.514319748005585,-0.1398891966759,-0.271670494192408,965382.420707446,"W"
2017,11,44,208600.782024893,506157.07034813,31609.8031894699,2463027.3778285,0.0227272727272727,0.0551463406271726,0.00344392101970533,1,0.3,0.181818181818182,-0.202733485193618,0.8,4,8,0.244444444444444,0.344893137796624,-0.0126549586776861,0.27921439407124,1436760.03136476,"C"
2017,7,18,1164790.9572437,1982654.45084146,132937.154827467,7565847.08526707,0.0555555555555556,0.0945641523109346,0.00634053470666637,1,0.5,0.285714285714286,-0.384615384615379,0.857142857142857,2.57142857142857,5.14285714285714,0.2,0.391566073365742,-0.148148148148148,-0.254916793058015,4539575.63169154,"O"
2017,9,16,331415.492919692,416467.599284157,66557.6843485861,1175943.22604306,0.0625,0.0785395538571493,0.0125517827641046,0.875,0.125,0.222222222222222,-0.206636500754148,0.444444444444444,1.77777777777778,3.55555555555556,0.553571428571429,0.500944183783626,0.09375,0.00880300693077896,854762.364019464,"W"
2018,9,31,279378.950115526,835539.164921051,22984.7030354356,4653868.99404923,0.032258064516129,0.0964742557613253,0.00265389369204284,1,0.375,0.222222222222222,-0.291666666666665,0.861111111111111,3.44444444444444,6.88888888888889,0.178571428571429,0.450921379187105,-0.0374609781477627,0.0694277384047046,2778227.54206665,"C"
2018,7,16,1163803.96567581,1697290.8808813,386800.721869188,6070610.18924164,0.0625,0.0911499558205075,0.0207724374807281,1,0.166666666666667,0.285714285714286,-0.371428571428571,0.761904761904762,2.28571428571429,4.57142857142857,0.333333333333333,0.371916035377346,-0.091796875,0.0205189269868589,3639131.78658591,"O"
2018,9,18,255348.613032278,386456.928250228,49500.601911749,1263683.38635318,0.0555555555555556,0.0840804619703218,0.0107697214677801,0.75,0.125,0.222222222222222,0.193548387096775,0.5,2,4,0.321428571428571,0.475061414261356,0.0972222222222223,0.0085210359864053,840231.200092671,"W"
2019,9,29,283808.796347029,740789.844607004,65063.9955380723,3895042.84979383,0.0344827586206896,0.0900059396644169,0.00790527313428868,1,0.125,0.222222222222222,-0.274725274725279,0.805555555555556,3.22222222222222,6.44444444444444,0.25,0.365939370540457,-0.0475624256837098,0.218629990428076,2217397.89202064,"C"
2019,8,21,550764.217852291,1441473.45466724,16212.5367386419,6529805.35597647,0.0476190476190476,0.124629725124593,0.0014017351417517,1,0.285714285714286,0.25,-0.458333333333336,0.75,2.625,5.25,0.333333333333333,0.492176372820072,0,2.66453525910038e-15,4323423.46687339,"O"
2019,9,28,136196.817670871,280395.098021875,15825.4166309287,1226340.87692497,0.0357142857142857,0.0735267593978457,0.00414982861398733,1,0.25,0.222222222222222,-0.391437308868503,0.777777777777778,3.11111111111111,6.22222222222222,0.285714285714286,0.423949445619432,-0.0535714285714286,0.151992896206586,713460.019111383,"W"
